"sec"	"mA"	"mV"
2505.436    -0.00791045278310776    -250.265579223633
2506.433    -0.00709938025102019    -250.190536499023
2507.424    -0.0062073040753603    -250.153015136719
2508.424    -0.00580124836415052    -250.190536499023
2509.425    -0.00539519265294075    -250.190536499023
2510.417    -0.00466512329876423    -250.190536499023
2511.421    -0.00466512329876423    -250.190536499023
2512.413    -0.00426010601222515    -250.190536499023
2513.426    -0.00417910283431411    -250.115005493164
2514.409    -0.00385405030101538    -250.228057861328
2515.409    -0.00393505394458771    -250.190536499023
2516.407    -0.00385405030101538    -250.115005493164
2517.399    -0.00377304689027369    -250.153015136719
2518.4    -0.00353003665804863    -250.115005493164
2519.393    -0.00353003665804863    -250.115005493164
2520.393    -0.00328598776832223    -250.190536499023
2521.393    -0.00336699117906392    -250.153015136719
2522.384    -0.00328598776832223    -250.153015136719
2523.383    -0.00328598776832223    -250.190536499023
2524.38    -0.00304297753609717    -250.190536499023
2525.377    -0.00304297753609717    -250.190536499023
2526.377    -0.00279892864637077    -250.190536499023
2527.372    -0.0028809707146138    -250.190536499023
2528.375    -0.0028809707146138    -250.153015136719
2529.368    -0.00312398094683886    -250.190536499023
2530.365    -0.00304297753609717    -250.153015136719
2531.362    -0.00271792523562908    -250.265579223633
2532.362    -0.0028809707146138    -250.190536499023
2533.361    -0.00304297753609717    -250.190536499023
2534.353    -0.00263692182488739    -250.115005493164
2535.353    -0.00271792523562908    -250.190536499023
2536.348    -0.00279892864637077    -250.115005493164
2537.346    -0.0028809707146138    -250.153015136719
2538.346    -0.0028809707146138    -250.153015136719
2539.34    -0.0028809707146138    -250.153015136719
2540.338    -0.00255591841414571    -250.190536499023
2541.34    -0.00279892864637077    -250.190536499023
2542.332    -0.00279892864637077    -250.153015136719
2543.331    -0.00304297753609717    -250.115005493164
2544.331    -0.00271792523562908    -250.190536499023
2545.325    -0.0028809707146138    -250.115005493164
2546.329    -0.00279892864637077    -250.153015136719
2547.324    -0.00279892864637077    -250.115005493164
2548.317    -0.00255591841414571    -250.190536499023
2549.315    -0.00271792523562908    -250.115005493164
2550.316    -0.00279892864637077    -250.153015136719
2551.314    -0.00271792523562908    -250.190536499023
2552.307    -0.00263692182488739    -250.115005493164
2553.307    -0.00279892864637077    -250.190536499023
2554.301    -0.00255591841414571    -250.190536499023
2555.3    -0.00263692182488739    -250.190536499023
2556.3    -0.00271792523562908    -250.115005493164
2557.294    -0.00223190477117896    -250.265579223633
2558.295    -0.00255591841414571    -250.115005493164
2559.288    -0.00255591841414571    -250.115005493164
2560.286    -0.00263692182488739    -250.190536499023
2561.284    -0.00231290818192065    -250.190536499023
2562.285    -0.00239391159266233    -250.228057861328
2563.284    -0.00263692182488739    -250.190536499023
2564.282    -0.00239391159266233    -250.153015136719
2565.278    -0.00239391159266233    -250.190536499023
2566.271    -0.00247491500340402    -250.115005493164
2567.269    -0.00214986270293593    -250.228057861328
2568.269    -0.00239391159266233    -250.228057861328
2569.262    -0.00239391159266233    -250.190536499023
2570.265    -0.00231290818192065    -250.190536499023
2571.265    -0.00231290818192065    -250.228057861328
2572.255    -0.00223190477117896    -250.190536499023
2573.273    -0.00239391159266233    -250.190536499023
2574.249    -0.00231290818192065    -250.115005493164
2575.246    -0.00223190477117896    -250.190536499023
2576.249    -0.00223190477117896    -250.190536499023
2577.245    -0.00214986270293593    -250.190536499023
2578.24    -0.00214986270293593    -250.153015136719
2579.238    -0.00231290818192065    -250.190536499023
2580.237    -0.00231290818192065    -250.190536499023
2581.235    -0.00231290818192065    -250.190536499023
2582.235    -0.00223190477117896    -250.190536499023
2583.235    -0.00223190477117896    -250.228057861328
2584.223    -0.00223190477117896    -250.190536499023
2585.222    -0.00223190477117896    -250.077484130859
2586.222    -0.00214986270293593    -250.265579223633
2587.219    -0.00231290818192065    -250.115005493164
2588.211    -0.00214986270293593    -250.228057861328
2589.215    -0.00223190477117896    -250.115005493164
2590.206    -0.00214986270293593    -250.115005493164
2591.206    -0.00223190477117896    -250.190536499023
2592.207    -0.00214986270293593    -250.190536499023
2593.204    -0.00223190477117896    -250.153015136719
2594.201    -0.00214986270293593    -250.115005493164
2595.193    -0.00223190477117896    -250.153015136719
2596.191    -0.00231290818192065    -250.190536499023
2597.189    -0.00206885929219425    -250.153015136719
2598.191    -0.00214986270293593    -250.153015136719
2599.189    -0.00223190477117896    -250.115005493164
2600.185    -0.00239391159266233    -250.228057861328
2600.542    -0.00223190477117896    -250.115005493164
2601.184    -0.0529400520026684    -300.175811767578
2602.175    -0.0204057525843382    -300.175811767578
2603.176    -0.0132660260424018    -300.100769042969
2604.176    -0.00977664813399315    -300.213348388672
2605.167    -0.00847851578146219    -300.138305664063
2606.17    -0.00701837707310915    -300.250885009766
2607.169    -0.00661232136189938    -300.063262939453
2608.16    -0.0062073040753603    -300.175811767578
2609.16    -0.00580124836415052    -300.175811767578
2610.16    -0.00555823789909482    -300.250885009766
2611.157    -0.00523318583145738    -300.138305664063
2612.159    -0.00490917218849063    -300.100769042969
2613.153    -0.00466512329876423    -300.175811767578
2614.144    -0.00442211283370852    -300.175811767578
2614.42    -0.00466512329876423    -300.175811767578
2615.145    -0.00442211283370852    -300.250885009766
2616.145    -0.00417910283431411    -300.213348388672
2617.136    -0.00426010601222515    -300.175811767578
2618.133    -0.00401605712249875    -300.175811767578
2619.136    -0.00417910283431411    -300.175811767578
2620.129    -0.00417910283431411    -300.213348388672
2621.129    -0.00385405030101538    -300.250885009766
2622.129    -0.00385405030101538    -300.175811767578
2623.12    -0.00377304689027369    -300.175811767578
2624.12    -0.00377304689027369    -300.138305664063
2625.115    -0.00377304689027369    -300.175811767578
2626.114    -0.00377304689027369    -300.138305664063
2627.114    -0.00377304689027369    -300.213348388672
2628.107    -0.003692043479532    -300.138305664063
2629.107    -0.003692043479532    -300.250885009766
2630.107    -0.00353003665804863    -300.326385498047
2631.1    -0.003692043479532    -300.175811767578
2632.098    -0.00344799482263625    -300.175811767578
2633.12    -0.003692043479532    -300.175811767578
2634.092    -0.00353003665804863    -300.175811767578
2635.094    -0.00344799482263625    -300.175811767578
2636.093    -0.00328598776832223    -300.138305664063
2637.086    -0.00320498435758054    -300.250885009766
2638.083    -0.00353003665804863    -300.138305664063
2639.083    -0.00320498435758054    -300.175811767578
2640.075    -0.00336699117906392    -300.138305664063
2641.08    -0.00336699117906392    -300.100769042969
2642.075    -0.00344799482263625    -300.213348388672
2643.068    -0.00328598776832223    -300.175811767578
2644.066    -0.00296197412535548    -300.100769042969
2645.067    -0.00312398094683886    -300.213348388672
2646.06    -0.00304297753609717    -300.250885009766
2647.06    -0.00304297753609717    -300.175811767578
2648.061    -0.00320498435758054    -300.100769042969
2649.052    -0.00328598776832223    -300.213348388672
2650.051    -0.00304297753609717    -300.175811767578
2651.051    -0.00304297753609717    -300.138305664063
2652.049    -0.00312398094683886    -300.138305664063
2653.045    -0.0028809707146138    -300.175811767578
2654.04    -0.0028809707146138    -300.175811767578
2655.037    -0.00312398094683886    -300.175811767578
2656.036    -0.00312398094683886    -300.138305664063
2657.036    -0.00296197412535548    -300.175811767578
2658.033    -0.00320498435758054    -300.138305664063
2659.031    -0.00304297753609717    -300.175811767578
2660.022    -0.00328598776832223    -300.175811767578
2661.02    -0.00304297753609717    -300.175811767578
2662.02    -0.00304297753609717    -300.175811767578
2663.02    -0.00304297753609717    -300.063262939453
2664.018    -0.00304297753609717    -300.100769042969
2665.016    -0.0028809707146138    -300.138305664063
2666.013    -0.0028809707146138    -300.175811767578
2667.006    -0.00304297753609717    -300.100769042969
2668.005    -0.00312398094683886    -300.175811767578
2669.005    -0.00296197412535548    -300.175811767578
2670.002    -0.00312398094683886    -300.138305664063
2671.001    -0.00312398094683886    -300.175811767578
2671.994    -0.0028809707146138    -300.175811767578
2672.991    -0.00296197412535548    -300.213348388672
2673.989    -0.00304297753609717    -300.250885009766
2674.99    -0.0028809707146138    -300.213348388672
2675.987    -0.00304297753609717    -300.175811767578
2676.979    -0.00304297753609717    -300.213348388672
2677.98    -0.00296197412535548    -300.175811767578
2678.973    -0.0028809707146138    -300.138305664063
2679.974    -0.00304297753609717    -300.175811767578
2680.974    -0.0028809707146138    -300.138305664063
2681.972    -0.0028809707146138    -300.138305664063
2682.963    -0.0028809707146138    -300.250885009766
2683.961    -0.00304297753609717    -300.175811767578
2684.958    -0.00304297753609717    -300.175811767578
2685.958    -0.0028809707146138    -300.175811767578
2686.959    -0.00304297753609717    -300.213348388672
2687.956    -0.00296197412535548    -300.175811767578
2688.949    -0.0028809707146138    -300.175811767578
2689.945    -0.00304297753609717    -300.213348388672
2690.943    -0.0028809707146138    -300.250885009766
2691.943    -0.00279892864637077    -300.138305664063
2692.967    -0.0028809707146138    -300.175811767578
2693.943    -0.00296197412535548    -300.138305664063
2694.934    -0.0028809707146138    -300.213348388672
2695.929    -0.0028809707146138    -300.175811767578
2696.927    -0.00296197412535548    -300.175811767578
2697.928    -0.00279892864637077    -300.175811767578
2698.921    -0.0028809707146138    -300.175811767578
2699.919    -0.00296197412535548    -300.100769042969
2700.312    -0.00279892864637077    -300.175811767578
2700.923    0.340312927961349    0.0750467032194138
2701.916    0.11313983798027    0.0750467032194138
2702.911    0.0655960142612457    0.0750467032194138
2703.911    0.0452319569885731    0.0750467032194138
2704.911    0.0349279046058655    0.150092452764511
2705.908    0.0284372419118881    0.0375238209962845
2706.9    0.0247858557850122    0.0375238209962845
2707.899    0.0217025335878134    0.0750467032194138
2708.896    0.0192693155258894    0.112569577991962
2709.896    0.0176461301743984    0.0750467032194138
2710.889    0.0161049887537956    0.0750467032194138
2711.888    0.0150498664006591    0.18761533498764
2712.888    0.0139947449788451    0.0750467032194138
2713.883    0.0130216656252742    0.0750467032194138
2714.88    0.0122915962710977    9.39575329539366E-7
2715.88    0.0116425296291709    0.0750467032194138
2716.873    0.0109934639185667    0.112569577991962
2717.876    0.0102633945643902    0.112569577991962
2718.873    0.00993834249675274    0.112569577991962
2719.867    0.00961432885378599    0.0375238209962845
2720.865    0.00904626585543156    0.112569577991962
2721.865    0.00880221743136644    0.112569577991962
2722.858    0.00855920650064945    0.0750467032194138
2723.861    0.0084782037883997    0.150092452764511
2724.858    0.00791014079004526    0.0375238209962845
2725.851    0.00758612714707851    0.150092452764511
2726.849    0.00750408507883549    0.150092452764511
2727.85    0.00718007143586874    0.0750467032194138
2728.843    0.00701806461438537    0.0750467032194138
2729.845    0.0068550193682313    0.0750467032194138
2730.842    0.00669301208108664    0.0750467032194138
2731.834    0.00653100525960326    0.0750467032194138
2732.834    0.00636899843811989    0.112569577991962
2733.834    0.00604394637048244    9.39575329539366E-7
2734.831    0.00596294272691011    0.150092452764511
2735.83    0.00588193954899907    0.150092452764511
2736.827    0.00580093590542674    0.0750467032194138
2737.82    0.0057199327275157    0.0750467032194138
2738.819    0.0054758838377893    0.0750467032194138
2739.819    0.0054758838377893    0.0375238209962845
2740.816    0.00555688701570034    0.0750467032194138
2741.819    0.00515187019482255    0.0375238209962845
2742.806    0.00523287337273359    0.0750467032194138
2743.805    0.00523287337273359    0.0750467032194138
2744.803    0.00498986290767789    0.0750467032194138
2745.803    0.00466481084004045    0.0750467032194138
2746.801    0.0045838076621294    0.150092452764511
2747.799    0.00482681766152382    0.0750467032194138
2748.792    0.00474581448361278    0.0375238209962845
2749.787    0.00466481084004045    0.0750467032194138
2750.788    0.00450280401855707    0.112569577991962
2751.788    0.0043407971970737    0.0375238209962845
2752.8    0.00442180037498474    0.112569577991962
2753.782    0.0040967483073473    0.0750467032194138
2754.775    0.00417775195091963    0.150092452764511
2755.772    0.0043407971970737    0.0750467032194138
2756.772    0.0040967483073473    0.0750467032194138
2757.772    0.0040967483073473    0.0750467032194138
2758.77    0.00417775195091963    0.112569577991962
2759.771    0.0040967483073473    0.0750467032194138
2760.768    0.0040967483073473    0.0375238209962845
2761.756    0.00401574512943625    9.39575329539366E-7
2762.756    0.00401574512943625    0.0375238209962845
2763.756    0.00401574512943625    0.0750467032194138
2764.747    0.00393474148586392    0.0750467032194138
2765.752    0.00393474148586392    0.0750467032194138
2766.742    0.00377273466438055    0.0750467032194138
2767.74    0.00377273466438055    0.0750467032194138
2768.74    0.00360968918539584    0.0375238209962845
2769.741    0.00344768236391246    0.0750467032194138
2770.737    0.00344768236391246    0.0750467032194138
2771.73    0.0032046721316874    9.39575329539366E-7
2772.736    0.00344768236391246    0.0375238209962845
2773.725    0.00344768236391246    0.150092452764511
2774.725    0.00336667895317078    -0.0375219397246838
2775.725    0.00360968918539584    0.0750467032194138
2776.721    0.00344768236391246    0.112569577991962
2777.715    0.00344768236391246    0.0750467032194138
2778.72    0.00344768236391246    0.0750467032194138
2779.709    0.00344768236391246    0.0750467032194138
2780.71    0.00344768236391246    9.39575329539366E-7
2781.703    0.00344768236391246    0.225619286298752
2782.7    0.00336667895317078    0.0750467032194138
2783.698    0.00336667895317078    0.0750467032194138
2784.695    0.0032046721316874    0.0750467032194138
2785.694    0.0032046721316874    0.112569577991962
2786.694    0.00312366848811507    0.0750467032194138
2787.687    0.0032046721316874    0.0750467032194138
2788.685    0.00304266507737339    0.0375238209962845
2789.682    0.0032046721316874    0.0375238209962845
2790.68    0.00279861642047763    0.150092452764511
2791.679    0.002960623241961    0.0750467032194138
2792.679    0.002960623241961    0.0750467032194138
2793.672    0.00263660959899426    0.112569577991962
2794.67    0.002960623241961    0.0375238209962845
2795.673    0.00271761300973594    9.39575329539366E-7
2796.665    0.00247460254468024    0.0750467032194138
2797.663    0.00287961983121932    0.0750467032194138
2798.663    0.00279861642047763    0.0750467032194138
2799.657    0.00279861642047763    0.0375238209962845
