"sec"	"mA"	"mV"
627,354	-1,30880177021027	-0,0375219397246838
628,352	-1,05444884300232	1,277703166008
629,352	-0,858917951583862	-0,263140290975571
630,351	0,103403843939304	2,10464978218079
631,347	0,193624004721642	-1,84150660037994
632,339	0,0377671793103218	2,40531373023987
633,343	0,290253847837448	-1,3532280921936
634,337	0,505906820297241	2,59292817115784
635,338	0,319705843925476	-0,714376986026764
636,333	0,268348634243011	2,02960395812988
637,331	0,251309871673584	-0,789422750473022
638,328	0,112490773200989	0,526283383369446
639,328	-0,106812529265881	-0,413712859153748
640,318	1,1488071680069	-0,225617408752441
641,318	-0,599940657615662	-0,150571644306183
642,314	-0,696651458740234	9,39575329539366E-7
643,308	0,834496200084686	-0,638850152492523
644,312	-1,19132077693939	0,150092452764511
645,303	0,569109261035919	-0,150571644306183
646,307	-1,37232911586761	0,225619286298752
647,302	-1,25793159008026	1,05208480358124
648,296	-1,14888846874237	0,225619286298752
649,293	-1,02199554443359	2,06712675094604
650,297	-0,83498352766037	0,638852000236511
651,292	-0,562862873077393	3,38235187530518
652,289	-0,338529109954834	0,112569577991962
653,289	-0,0845002382993698	3,38235187530518
654,288	0,266157388687134	-0,826945602893829
